Date, Time, Type, ID0, ID1, ID2, Sensor Data, Temperature, Humidity, Raw Data,RSSI,dBm,Separation
13/3/20, 15:29:31, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8775,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028775B1,177,-28.102,3
13/3/20, 15:29:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B8,184,-24.784,3
13/3/20, 15:29:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8873,32.1,60, 0201041AFF4C0002150005000100001000800000805F9B013100048873B7,183,-25.258,3
13/3/20, 15:29:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8B74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068B74B1,177,-28.102,3
13/3/20, 15:29:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8673,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058673B1,177,-28.102,3
13/3/20, 15:29:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100038675B4,180,-26.68,3
13/3/20, 15:29:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B9,185,-24.31,3
13/3/20, 15:29:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028675B1,177,-28.102,3
13/3/20, 15:29:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8873,32.1,60, 0201041AFF4C0002150005000100001000800000805F9B013100048873BE,190,-21.94,3
13/3/20, 15:29:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B7,183,-25.258,3
13/3/20, 15:29:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8B74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068B74BE,190,-21.94,3
13/3/20, 15:29:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8573,32.1,58, 0201041AFF4C0002150005000100001000800000805F9B013100058573BB,187,-23.362,3
13/3/20, 15:29:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8676,34.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100038676BC,188,-22.888,3
13/3/20, 15:29:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B9,185,-24.31,3
13/3/20, 15:29:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028675C1,193,-20.518,3
13/3/20, 15:29:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8873,32.1,60, 0201041AFF4C0002150005000100001000800000805F9B013100048873BF,191,-21.466,3
13/3/20, 15:29:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8573,32.1,58, 0201041AFF4C0002150005000100001000800000805F9B013100058573BE,190,-21.94,3
13/3/20, 15:29:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8A74,32.8,61, 0201041AFF4C0002150005000100001000800000805F9B013100068A74BF,191,-21.466,3
13/3/20, 15:29:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8576,34.1,58, 0201041AFF4C0002150005000100001000800000805F9B013100038576BC,188,-22.888,3
13/3/20, 15:29:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8574,32.8,58, 0201041AFF4C0002150005000100001000800000805F9B013100018574B9,185,-24.31,3
13/3/20, 15:29:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x8675,33.5,59, 0201041AFF4C0002150005000100001000800000805F9B013100028675C1,193,-20.518,3
