timestamp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
2020-03-20T17:39:41+08:00,0,0,0,-86,-69,-93,0,0,-91,-98,0,-87,0,0,4
2020-03-20T17:39:49+08:00,0,0,0,-69,-85,-84,-89,0,-87,-93,-90,-93,0,0,4
2020-03-20T17:39:57+08:00,0,-88,0,-75,-72,-88,-86,0,0,0,-88,-93,0,0,4
2020-03-20T17:40:05+08:00,0,-95,0,-86,-69,-92,0,0,0,-93,0,-87,0,0,4
2020-03-20T17:40:13+08:00,0,-87,0,-69,-85,-85,0,0,0,-93,-90,-93,0,0,4
2020-03-20T17:40:21+08:00,0,-89,0,-75,-72,0,-86,-84,0,-88,-89,-93,0,0,4
2020-03-20T17:40:30+08:00,0,-87,0,-85,-69,0,-88,-94,0,0,0,0,0,0,4
2020-03-20T17:40:38+08:00,0,0,0,-69,-85,0,0,-89,0,-88,-89,0,0,0,4
2020-03-20T17:40:46+08:00,0,0,0,-85,-72,0,-86,-84,-88,-88,-89,0,0,0,4
2020-03-20T17:40:54+08:00,0,0,0,0,-69,0,-81,-89,-87,-101,0,0,0,0,4
2020-03-20T17:41:02+08:00,0,0,0,0,-85,0,0,-89,-87,0,-89,0,0,0,4
2020-03-20T17:41:11+08:00,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,4
2020-03-20T17:41:19+08:00,0,-95,0,0,-69,0,-82,0,0,-93,0,0,0,0,4
2020-03-20T17:41:27+08:00,0,-87,-83,0,-85,0,-86,0,0,-92,-89,0,0,0,4
2020-03-20T17:41:35+08:00,0,-90,0,0,-72,0,0,0,0,0,-89,0,0,0,4
2020-03-20T17:41:43+08:00,0,-87,-83,0,-69,0,-82,0,0,0,0,0,0,0,4
2020-03-20T17:41:52+08:00,0,0,-83,0,-85,-85,-88,0,0,-92,-90,0,0,0,4
2020-03-20T17:42:00+08:00,0,0,0,0,-72,-88,0,0,0,-88,-88,0,0,0,4
2020-03-20T17:42:08+08:00,0,0,-83,0,-69,-92,0,0,-87,0,0,0,0,0,4
2020-03-20T17:42:16+08:00,0,0,-83,0,-85,-84,-88,0,-87,-88,-89,0,0,0,4
2020-03-20T17:42:24+08:00,0,0,-96,0,-73,-88,-82,-84,-88,-88,-94,-93,0,0,4
2020-03-20T17:42:32+08:00,0,-94,-83,0,-69,-93,0,-94,-87,0,0,0,0,0,4
2020-03-20T17:42:41+08:00,0,-86,0,0,-85,-85,-88,-89,-88,0,-89,-93,0,0,4
2020-03-20T17:42:49+08:00,0,-88,0,0,0,-88,-86,-84,0,0,-93,-93,0,0,4
2020-03-20T17:42:57+08:00,-85,-88,-96,-85,-69,-88,-82,-84,-91,-88,-88,-94,0,0,4
2020-03-20T17:43:05+08:00,0,0,0,0,-69,-92,0,0,0,-98,0,-87,0,0,4
2020-03-20T17:43:13+08:00,0,0,0,-69,-85,-88,-88,0,0,-88,-90,-92,0,0,4
2020-03-20T17:43:21+08:00,0,0,0,-75,-72,0,-86,0,0,0,0,-92,0,0,4
2020-03-20T17:43:30+08:00,0,0,0,-85,-69,0,0,0,0,-99,-88,-87,0,0,4
2020-03-20T17:43:38+08:00,0,0,0,-69,-85,0,0,0,-87,-93,-90,-93,0,0,4
2020-03-20T17:43:46+08:00,0,-89,0,-75,-72,0,-86,0,-88,0,0,-92,0,0,4
2020-03-20T17:43:54+08:00,0,-93,0,-85,-69,0,-88,0,-91,-93,0,-87,0,0,4
2020-03-20T17:44:02+08:00,0,-86,0,-69,-85,0,0,0,-87,-93,-90,-93,0,0,4
2020-03-20T17:44:11+08:00,0,-95,0,-74,-72,0,-86,0,0,-88,0,0,0,0,4
2020-03-20T17:44:19+08:00,0,0,-83,-86,-69,0,-81,-93,0,-93,0,0,0,0,4
2020-03-20T17:44:27+08:00,0,0,-83,-69,-85,0,0,-89,0,-88,-90,0,0,0,4
2020-03-20T17:44:35+08:00,0,0,-96,-76,-72,0,0,-84,0,-88,0,0,0,0,4
2020-03-20T17:44:43+08:00,0,0,-83,-86,0,-93,-81,-93,0,-101,0,0,0,0,4
2020-03-20T17:44:52+08:00,0,0,-83,-69,-85,-85,-86,-89,0,-88,-90,0,0,0,4
2020-03-20T17:45:00+08:00,0,0,-96,-75,-72,-88,0,-84,-88,-101,-88,0,0,0,4
2020-03-20T17:45:08+08:00,0,-93,-83,-69,-69,-92,-82,-89,-91,0,0,0,0,0,4
2020-03-20T17:45:16+08:00,0,-87,-83,0,-85,-88,-88,0,-87,-94,-90,0,0,0,4
2020-03-20T17:45:24+08:00,0,-90,-96,0,0,-88,0,0,-88,0,-89,0,0,0,4
2020-03-20T17:45:32+08:00,0,-94,-83,0,-69,-93,0,0,0,-93,0,0,0,0,4
2020-03-20T17:45:41+08:00,0,0,-96,0,-85,-85,-88,0,0,-94,-91,0,0,0,4
2020-03-20T17:45:49+08:00,0,0,0,0,-72,-92,-87,0,0,-88,-89,0,0,0,4
2020-03-20T17:56:24+08:00,-84,-82,-95,-72,-83,-91,-84,-85,-86,-88,-89,-83,0,0,4
2020-03-20T17:56:52+08:00,-95,-83,0,-81,-79,0,-77,-84,0,0,-83,-94,0,0,5
2020-03-20T17:57:00+08:00,-87,-77,0,-81,-79,0,0,-84,0,-96,-80,-87,0,0,5
2020-03-20T17:57:08+08:00,0,0,0,-77,0,0,0,-93,0,-95,0,-81,0,0,5
2020-03-20T17:57:17+08:00,0,0,0,-81,-77,0,-77,-85,0,-93,-84,-90,0,0,5
2020-03-20T17:57:25+08:00,0,0,0,-81,-79,0,-80,-84,-86,0,0,-81,0,0,5
2020-03-20T17:57:33+08:00,0,0,0,-77,0,0,0,-93,-86,-91,0,0,0,0,5
2020-03-20T17:57:41+08:00,0,0,0,-81,-77,-83,0,0,-99,-92,-83,0,0,0,5
2020-03-20T17:57:50+08:00,0,0,0,-81,-79,-82,-80,0,-86,0,-80,0,0,0,5
2020-03-20T17:57:58+08:00,0,-76,0,-76,-74,-80,-78,0,0,0,0,0,0,0,5
2020-03-20T17:58:06+08:00,0,-81,0,-81,-77,-83,0,0,0,0,-84,0,0,0,5
2020-03-20T17:58:14+08:00,0,-77,0,-81,-79,-82,-80,0,0,0,-80,0,0,0,5
2020-03-20T17:58:22+08:00,0,-75,0,-78,-74,-80,-81,0,0,-95,0,0,0,0,5
2020-03-20T17:58:30+08:00,0,-77,-81,-80,-77,-83,0,0,0,0,-83,0,0,0,5
2020-03-20T17:58:39+08:00,0,0,-87,0,-79,-81,0,0,0,-94,-80,0,0,0,5
2020-03-20T17:58:47+08:00,0,0,-86,0,-74,-83,-81,0,-86,-96,0,0,0,0,5
2020-03-20T17:58:55+08:00,0,0,-80,0,-77,0,-81,-85,-98,-92,-83,0,0,0,5
2020-03-20T17:59:03+08:00,0,0,-86,0,-79,0,0,-84,-86,0,-91,0,0,0,5
2020-03-20T17:59:11+08:00,0,0,-87,0,-74,0,-80,-93,-86,-92,0,0,0,0,5
2020-03-20T17:59:19+08:00,0,0,-87,0,-77,0,-78,-85,-86,-91,-84,-90,0,0,5
2020-03-20T17:59:28+08:00,0,-77,-87,0,-79,0,0,-84,0,0,-93,-88,0,0,5
2020-03-20T17:59:36+08:00,0,-75,-87,0,0,0,0,-94,0,-93,0,-81,0,0,5
2020-03-20T17:59:44+08:00,0,-80,-80,0,-77,0,-78,0,0,0,-84,-90,0,0,5
2020-03-20T17:59:52+08:00,0,-77,-87,0,-79,0,-80,0,0,0,-93,-89,0,0,5
2020-03-20T18:00:00+08:00,0,-81,-80,0,-74,0,0,0,0,-95,0,-81,0,0,5
2020-03-20T18:00:09+08:00,0,0,0,0,-77,0,-78,0,-100,0,-83,-91,0,0,5
2020-03-20T18:00:17+08:00,0,0,0,0,-79,-82,-80,0,-86,-95,-92,-88,0,0,5
2020-03-20T18:00:25+08:00,0,0,0,0,-74,-80,-78,0,-86,-95,0,-81,0,0,5
2020-03-20T18:00:33+08:00,0,0,0,0,-77,-82,0,0,-86,0,-83,-90,0,0,5
2020-03-20T18:00:41+08:00,0,0,0,0,-79,-82,-80,0,-86,-95,-92,-88,0,0,5
2020-03-20T18:00:50+08:00,0,0,0,0,-74,-80,-81,0,0,-95,0,0,0,0,5
2020-03-20T18:00:58+08:00,0,-77,0,0,0,-82,0,-84,0,0,0,0,0,0,5
2020-03-20T18:01:04+08:00,0,-75,0,-77,0,-80,0,-93,0,-92,-80,0,0,0,5
2020-03-20T18:01:10+08:00,0,-81,0,-81,-79,-83,-77,-85,0,-91,-92,0,0,0,5
2020-03-20T18:01:18+08:00,0,-77,0,-81,-74,-80,-80,-84,0,0,0,0,0,0,5
2020-03-20T18:01:26+08:00,0,-76,0,-77,-77,0,0,-93,0,-92,-80,0,0,0,5
2020-03-20T18:01:35+08:00,0,0,0,-81,-79,0,0,-85,-86,0,-92,0,0,0,5
2020-03-20T18:01:43+08:00,0,0,0,-81,-74,0,-80,-92,-86,0,0,0,0,0,5
2020-03-20T18:01:51+08:00,0,0,0,-77,-77,0,-77,0,-86,-95,-80,0,0,0,5
2020-03-20T18:01:59+08:00,0,0,0,-81,-79,0,0,0,-101,0,-92,0,0,0,5
2020-03-20T18:02:07+08:00,0,0,0,-81,-74,0,-80,0,-86,-96,0,0,0,0,5
2020-03-20T18:02:15+08:00,0,0,-87,-77,-77,0,-81,0,0,-96,-80,0,0,0,5
2020-03-20T18:02:24+08:00,0,-80,-80,-81,-79,0,0,0,0,-91,-91,0,0,0,5
2020-03-20T18:02:32+08:00,0,-77,-87,-81,-75,0,0,0,0,-95,0,0,0,0,5
2020-03-20T18:02:40+08:00,0,-80,-80,-81,-77,-83,-78,-85,0,-92,-83,-90,0,0,5
2020-03-20T18:02:46+08:00,-87,-76,-87,-78,-74,-80,0,-85,-87,-95,-80,-81,0,0,5
2020-03-20T18:02:53+08:00,-99,-81,-80,-81,0,-83,0,0,-100,0,0,-88,0,0,5
2020-03-20T18:03:01+08:00,-87,-76,-87,-81,-79,-82,-81,0,-86,-96,-91,-88,0,0,5
2020-03-20T18:03:09+08:00,-86,-80,-87,-77,-74,-80,-81,0,-87,-96,-84,-82,0,0,5
2020-03-20T18:03:17+08:00,-98,0,-80,-81,-77,-83,-80,-85,-101,-91,0,-91,0,0,5
2020-03-20T18:03:25+08:00,-87,0,-87,-81,-79,-82,0,-84,0,-94,-92,-88,0,0,5
2020-03-20T18:03:34+08:00,-87,0,-87,-81,-74,-83,-81,-93,0,-92,-80,-81,0,0,5
2020-03-20T18:03:42+08:00,-97,0,-80,0,-77,0,-78,-85,0,-92,0,-90,0,0,5
2020-03-20T18:03:50+08:00,-86,0,-87,0,-79,0,0,-92,0,0,-93,0,0,0,5
2020-03-20T18:03:58+08:00,-86,0,-87,0,-74,0,0,-93,0,-92,-80,0,0,0,5
2020-03-20T18:04:06+08:00,-99,-80,-80,0,-77,0,-77,0,-99,0,0,0,0,0,5
2020-03-20T18:04:14+08:00,-87,-77,-87,0,-79,0,-81,0,-86,0,-92,0,0,0,5
2020-03-20T18:04:23+08:00,-87,-75,-87,0,-74,0,0,0,-87,0,-80,0,0,0,5
2020-03-20T18:04:31+08:00,-99,-80,0,0,-77,0,-78,0,-99,0,0,0,0,0,5
2020-03-20T18:04:39+08:00,-87,-76,0,0,-79,0,-80,0,-85,-95,-93,0,0,0,5
2020-03-20T18:04:47+08:00,-86,0,0,0,-74,0,0,0,0,-94,-80,0,0,0,5
2020-03-20T18:04:55+08:00,-99,0,0,0,-77,0,0,0,0,-93,0,0,0,0,5
2020-03-20T18:05:04+08:00,-87,0,0,0,-79,-82,-80,0,0,-96,-93,0,0,0,5
2020-03-20T18:05:12+08:00,-86,0,0,0,-73,-80,-78,0,0,-92,-80,0,0,0,5
2020-03-20T18:05:20+08:00,-97,0,0,0,-77,-83,0,-85,0,-92,0,0,0,0,5
2020-03-20T18:05:28+08:00,0,0,0,0,0,-82,-80,-84,0,0,-92,0,0,0,5
2020-03-20T18:05:36+08:00,0,-75,0,0,-73,-80,-80,-93,-86,-92,-80,0,0,0,5
2020-03-20T18:05:45+08:00,0,-81,0,0,-77,-83,0,-85,-99,0,0,-90,0,0,5
2020-03-20T18:05:53+08:00,0,-77,0,0,-79,-82,0,-84,-85,0,-92,-88,0,0,5
2020-03-20T18:06:01+08:00,0,-75,0,0,0,-80,-80,-93,-87,-96,-80,-81,0,0,5
2020-03-20T18:06:09+08:00,0,-81,0,0,-77,0,-80,-85,0,0,0,-90,0,0,5
2020-03-20T18:06:18+08:00,0,0,0,0,-79,0,0,0,0,-95,0,-87,0,0,5
2020-03-20T18:06:26+08:00,0,0,0,0,-73,0,0,0,0,-95,-80,-82,0,0,5
2020-03-20T18:06:34+08:00,0,0,0,-81,-77,0,-78,0,0,-92,0,-92,0,0,5
2020-03-20T18:06:42+08:00,0,0,0,-81,-79,0,0,0,0,0,0,-88,0,0,5
2020-03-20T18:12:44+08:00,-86,-81,-97,-83,-74,-77,-80,-79,-85,-89,-80,-90,0,0,5
