Date,Time,Type,ID0,ID1,ID2,Sensor Data,Temperature,Humidity,Raw Data,RSSI,dBm,Label
13/3/20, 17:22:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7976,34.1,53, 0201041AFF4C0002150005000100001000800000805F9B013100077976B1,177,-28.102,A
13/3/20, 17:22:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8271,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B013100018271BB,187,-23.362,A
13/3/20, 17:22:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8274,32.8,57, 0201041AFF4C0002150005000100001000800000805F9B013100088274B1,177,-28.102,A
13/3/20, 17:22:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100068A6FB4,180,-26.68,A
13/3/20, 17:22:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8571B1,177,-28.102,A
13/3/20, 17:22:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74BE,190,-21.94,A
13/3/20, 17:22:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B5,181,-26.206,A
13/3/20, 17:22:24, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8F71,30.7,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8F71B1,177,-28.102,A
13/3/20, 17:22:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB1,177,-28.102,A
13/3/20, 17:22:25, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7976,34.1,53, 0201041AFF4C0002150005000100001000800000805F9B013100077976B1,177,-28.102,A
13/3/20, 17:22:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8571,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8571B1,177,-28.102,A
13/3/20, 17:22:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8271,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B013100018271BB,187,-23.362,A
13/3/20, 17:22:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74BE,190,-21.94,A
13/3/20, 17:22:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8F71,30.7,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8F71B1,177,-28.102,A
13/3/20, 17:22:26, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B3,179,-27.154,A
13/3/20, 17:22:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB1,177,-28.102,A
13/3/20, 17:22:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100068A6FB5,181,-26.206,A
13/3/20, 17:22:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7976,34.1,53, 0201041AFF4C0002150005000100001000800000805F9B013100077976B1,177,-28.102,A
13/3/20, 17:22:27, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471B1,177,-28.102,A
13/3/20, 17:22:28, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8271,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B013100018271BB,187,-23.362,A
13/3/20, 17:22:28, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74BE,190,-21.94,A
13/3/20, 17:22:28, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8F71,30.7,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8F71B3,179,-27.154,A
13/3/20, 17:22:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B6,182,-25.732,A
13/3/20, 17:22:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB1,177,-28.102,A
13/3/20, 17:22:29, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471B1,177,-28.102,A
13/3/20, 17:22:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8271,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B013100018271B8,184,-24.784,A
13/3/20, 17:22:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8174,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088174B5,181,-26.206,A
13/3/20, 17:22:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7974,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027974BD,189,-22.414,A
13/3/20, 17:22:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8F71,30.7,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8F71B5,181,-26.206,A
13/3/20, 17:22:30, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8B6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100068B6FB1,177,-28.102,A
13/3/20, 17:22:31, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B2,178,-27.628,A
13/3/20, 17:22:31, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471BF,191,-21.466,A
13/3/20, 17:22:31, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB1,177,-28.102,A
13/3/20, 17:22:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8673,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058673B2,178,-27.628,A
13/3/20, 17:22:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8271,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B013100018271B7,183,-25.258,A
13/3/20, 17:22:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8174,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088174B6,182,-25.732,A
13/3/20, 17:22:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8F72,31.4,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8F72B5,181,-26.206,A
13/3/20, 17:22:32, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74BE,190,-21.94,A
13/3/20, 17:22:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B1,177,-28.102,A
13/3/20, 17:22:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471BF,191,-21.466,A
13/3/20, 17:22:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7876,34.1,52, 0201041AFF4C0002150005000100001000800000805F9B013100077876B1,177,-28.102,A
13/3/20, 17:22:33, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB1,177,-28.102,A
13/3/20, 17:22:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8B6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100068B6FB1,177,-28.102,A
13/3/20, 17:22:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8271,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B013100018271B7,183,-25.258,A
13/3/20, 17:22:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8174,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088174B5,181,-26.206,A
13/3/20, 17:22:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8F72,31.4,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8F72B4,180,-26.68,A
13/3/20, 17:22:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8673,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058673B3,179,-27.154,A
13/3/20, 17:22:34, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74BE,190,-21.94,A
13/3/20, 17:22:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471BF,191,-21.466,A
13/3/20, 17:22:35, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B1,177,-28.102,A
13/3/20, 17:22:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB1,177,-28.102,A
13/3/20, 17:22:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8271,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B013100018271B8,184,-24.784,A
13/3/20, 17:22:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8174,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088174B1,177,-28.102,A
13/3/20, 17:22:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8E72,31.4,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8E72B4,180,-26.68,A
13/3/20, 17:22:36, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471BC,188,-22.888,A
13/3/20, 17:22:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74B4,180,-26.68,A
13/3/20, 17:22:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B3,179,-27.154,A
13/3/20, 17:22:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8C6F,29.3,62, 0201041AFF4C0002150005000100001000800000805F9B013100068C6FB1,177,-28.102,A
13/3/20, 17:22:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8673,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058673B8,184,-24.784,A
13/3/20, 17:22:37, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7876,34.1,52, 0201041AFF4C0002150005000100001000800000805F9B013100077876B5,181,-26.206,A
13/3/20, 17:22:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB3,179,-27.154,A
13/3/20, 17:22:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8271,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B013100018271B6,182,-25.732,A
13/3/20, 17:22:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8E72,31.4,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8E72B5,181,-26.206,A
13/3/20, 17:22:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8174,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088174B1,177,-28.102,A
13/3/20, 17:22:38, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471BD,189,-22.414,A
13/3/20, 17:22:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74B4,180,-26.68,A
13/3/20, 17:22:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B2,178,-27.628,A
13/3/20, 17:22:39, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7876,34.1,52, 0201041AFF4C0002150005000100001000800000805F9B013100077876B4,180,-26.68,A
13/3/20, 17:22:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8271,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B013100018271B4,180,-26.68,A
13/3/20, 17:22:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8673,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058673B8,184,-24.784,A
13/3/20, 17:22:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB3,179,-27.154,A
13/3/20, 17:22:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471BD,189,-22.414,A
13/3/20, 17:22:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8E72,31.4,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8E72B5,181,-26.206,A
13/3/20, 17:22:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8174,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088174B1,177,-28.102,A
13/3/20, 17:22:40, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8C6F,29.3,62, 0201041AFF4C0002150005000100001000800000805F9B013100068C6FB1,177,-28.102,A
13/3/20, 17:22:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74B3,179,-27.154,A
13/3/20, 17:22:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B3,179,-27.154,A
13/3/20, 17:22:41, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7876,34.1,52, 0201041AFF4C0002150005000100001000800000805F9B013100077876B5,181,-26.206,A
13/3/20, 17:22:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471BD,189,-22.414,A
13/3/20, 17:22:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8171,30.7,56, 0201041AFF4C0002150005000100001000800000805F9B013100018171B5,181,-26.206,A
13/3/20, 17:22:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB3,179,-27.154,A
13/3/20, 17:22:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8E72,31.4,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8E72B2,178,-27.628,A
13/3/20, 17:22:42, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8174,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088174B1,177,-28.102,A
13/3/20, 17:22:43, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74BE,190,-21.94,A
13/3/20, 17:22:43, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B5,181,-26.206,A
13/3/20, 17:22:44, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471B2,178,-27.628,A
13/3/20, 17:22:44, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8271,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B013100018271BB,187,-23.362,A
13/3/20, 17:22:44, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8E72,31.4,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8E72B1,177,-28.102,A
13/3/20, 17:22:45, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74BE,190,-21.94,A
13/3/20, 17:22:45, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0007, 0x7876,34.1,52, 0201041AFF4C0002150005000100001000800000805F9B013100077876B1,177,-28.102,A
13/3/20, 17:22:45, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B5,181,-26.206,A
13/3/20, 17:22:46, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471B1,177,-28.102,A
13/3/20, 17:22:46, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8171,30.7,56, 0201041AFF4C0002150005000100001000800000805F9B013100018171BA,186,-23.836,A
13/3/20, 17:22:46, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB1,177,-28.102,A
13/3/20, 17:22:47, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8174,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088174B1,177,-28.102,A
13/3/20, 17:22:47, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74BE,190,-21.94,A
13/3/20, 17:22:47, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8D6F,29.3,62, 0201041AFF4C0002150005000100001000800000805F9B013100068D6FB5,181,-26.206,A
13/3/20, 17:22:47, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B4,180,-26.68,A
13/3/20, 17:22:47, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471B2,178,-27.628,A
13/3/20, 17:22:48, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8271,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B013100018271BA,186,-23.836,A
13/3/20, 17:22:48, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8E72,31.4,63, 0201041AFF4C0002150005000100001000800000805F9B0131000B8E72B3,179,-27.154,A
13/3/20, 17:22:49, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB1,177,-28.102,A
13/3/20, 17:22:49, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8074,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088074B5,181,-26.206,A
13/3/20, 17:22:49, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74BD,189,-22.414,A
13/3/20, 17:22:49, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8471,30.7,58, 0201041AFF4C0002150005000100001000800000805F9B0131000A8471BF,191,-21.466,A
13/3/20, 17:22:49, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B3,179,-27.154,A
13/3/20, 17:22:50, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8D72,31.4,62, 0201041AFF4C0002150005000100001000800000805F9B0131000B8D72B4,180,-26.68,A
13/3/20, 17:22:50, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8171,30.7,56, 0201041AFF4C0002150005000100001000800000805F9B013100018171B8,184,-24.784,A
13/3/20, 17:22:50, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8D6F,29.3,62, 0201041AFF4C0002150005000100001000800000805F9B013100068D6FB1,177,-28.102,A
13/3/20, 17:22:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB1,177,-28.102,A
13/3/20, 17:22:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8074,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088074B5,181,-26.206,A
13/3/20, 17:22:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8371,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B0131000A8371BF,191,-21.466,A
13/3/20, 17:22:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8773,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058773B3,179,-27.154,A
13/3/20, 17:22:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74BE,190,-21.94,A
13/3/20, 17:22:51, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B1,177,-28.102,A
13/3/20, 17:22:52, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8D72,31.4,62, 0201041AFF4C0002150005000100001000800000805F9B0131000B8D72B5,181,-26.206,A
13/3/20, 17:22:52, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8171,30.7,56, 0201041AFF4C0002150005000100001000800000805F9B013100018171B8,184,-24.784,A
13/3/20, 17:22:53, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8371,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B0131000A8371BF,191,-21.466,A
13/3/20, 17:22:53, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8074,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088074B5,181,-26.206,A
13/3/20, 17:22:53, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0004, 0x8A6F,29.3,61, 0201041AFF4C0002150005000100001000800000805F9B013100048A6FB1,177,-28.102,A
13/3/20, 17:22:53, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0002, 0x7A74,32.8,53, 0201041AFF4C0002150005000100001000800000805F9B013100027A74BE,190,-21.94,A
13/3/20, 17:22:53, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B2,178,-27.628,A
13/3/20, 17:22:54, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0006, 0x8C6F,29.3,62, 0201041AFF4C0002150005000100001000800000805F9B013100068C6FB1,177,-28.102,A
13/3/20, 17:22:54, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0005, 0x8773,32.1,59, 0201041AFF4C0002150005000100001000800000805F9B013100058773B3,179,-27.154,A
13/3/20, 17:22:54, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8D72,31.4,62, 0201041AFF4C0002150005000100001000800000805F9B0131000B8D72B5,181,-26.206,A
13/3/20, 17:22:54, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8172,31.4,56, 0201041AFF4C0002150005000100001000800000805F9B013100018172B8,184,-24.784,A
13/3/20, 17:22:55, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8371,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B0131000A8371BF,191,-21.466,A
13/3/20, 17:22:55, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0008, 0x8074,32.8,56, 0201041AFF4C0002150005000100001000800000805F9B013100088074B1,177,-28.102,A
13/3/20, 17:22:56, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0003, 0x8470,30,58, 0201041AFF4C0002150005000100001000800000805F9B013100038470B4,180,-26.68,A
13/3/20, 17:22:56, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000B, 0x8D72,31.4,62, 0201041AFF4C0002150005000100001000800000805F9B0131000B8D72B5,181,-26.206,A
13/3/20, 17:22:56, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x0001, 0x8172,31.4,56, 0201041AFF4C0002150005000100001000800000805F9B013100018172B4,180,-26.68,A
13/3/20, 17:22:56, BLE Beacon, N/A, 00050001-0000-1000-8000-00805F9B0131, 0x000A, 0x8371,30.7,57, 0201041AFF4C0002150005000100001000800000805F9B0131000A8371BC,188,-22.888,A
